MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
-0.5087512824400813,1.423483244050672,0.12109867070723569,0.05857578283027947,-0.6497945001485658,0.1564000715445149,1.003215140939321,-1.295867215124595,1.388
1.048238141583975,-0.8751056160080832,0.9622911725908133,2.233679471810481,-0.4975155818450815,0.10866479535389699,0.6551763300723865,-1.1852424846331175,3.53
0.6635285773106424,-0.8751056160080832,-0.05120842874488283,0.27582329250674775,-0.42930731635497915,-0.7906361414053863,0.753944100723814,-1.1751856909520761,2.551
2.9236547787298366,0.7667435697481704,2.008842524049519,-0.012964372931796473,0.0037358575705542393,-0.7455090010702108,-0.7228692318737159,0.6652075526788713,5.00001
-1.147849111338049,0.5204661918847324,-0.9539858185911413,0.6900440028128427,-0.9369037106999267,-0.7982116528030198,-0.4500820557888193,0.7506902989677414,0.984
-0.8203123238015733,-0.7109206974324578,-1.1990415582404435,-0.22169678478618968,-0.14061186707129023,2.3139616881126743,-0.878075728611672,0.6702359495193956,1.575
-0.018329865817388,-0.7930131567202705,0.1818203350086878,-0.08546532516606384,-0.19613022270276886,-0.507179630839876,0.6175505126813674,-1.215412865676249,2.638
-1.1203844242968002,-0.13627348241776907,-0.6166642245929093,-0.14771961380581278,0.2622927709400119,1.6162574424732468,0.2224794300756606,0.2528790117560938,0.409
1.6597353196434605,-1.5318452903105846,1.8454928332828564,-0.19216392872437246,0.6398175892340666,0.34688021826981363,-1.3436952188255438,1.4244954755976535,2.746
-0.12635310271972508,0.27418881402129436,-0.11471996192972454,0.265427595979469,-1.1573908944935134,-1.0304014516713793,1.3794733148495217,-1.4819178982239007,1.958
-0.9746312336620546,0.5204661918847324,-0.3278736872738918,0.7668844943445979,1.2314846363923961,1.3837938857858596,0.9185570518095266,-0.68743119742147,0.629
-1.0774878462695032,0.6846511104603578,0.3811686873435736,1.6129541363793505,0.01642576742917793,2.135122354878238,-0.9062950916549379,1.7161424923479123,0.685
-0.7069864988071138,-0.30045840099339444,-1.4235362519301475,1.3057579513106168,1.64866542299465,-0.878073965030814,-0.8169337753512635,0.6400655684762642,2.293
0.5977220994494327,-1.0392905345837085,-0.6891259003406771,-2.4610485820182593,-0.9099376522503514,-1.1647700819141353,0.9608860963744256,-1.2606684372409462,1.872
-0.8628010104371684,1.5876681626262972,-1.078514292551876,-1.5951855053920332,0.21629184770250104,2.27754975090273,-0.7416821405692254,0.7205199179246099,1.14
-0.43791414408121704,-0.4646433195690198,-0.8112419419321328,-0.5904700682457737,-1.2747725606857825,-1.3793291581422233,-0.95803059056759,0.8764002199807843,0.938
-0.18950828653487353,-0.3825508602812071,0.5083155407353291,-0.9387846880516845,-0.9638697691495021,-0.6943396653198878,0.5422988778993293,-0.06893838603729652,0.847
-1.292990464885242,-0.05418102312995638,-0.441229263485322,-1.2336896907277197,0.8571322955629973,0.14082506678193438,1.7980605333246147,-0.9589646268096459,0.538
0.833687269548874,0.5204661918847324,1.1584313190581392,-0.30107165012953496,0.08463403291928026,-0.05699728789866319,-0.8545595927422825,0.7506902989677414,2.289
-0.810726876096583,-0.8751056160080832,-0.06886248203694074,0.25583653810995627,1.480524117367886,1.40596025392598,0.42001497137851235,0.11711229706200223,0.674
-1.123783519227648,1.0130209476116085,-0.4012822701759172,-0.0809960459591788,-0.5117917304360331,1.235727847648592,0.5046730605083068,-0.05385319551573079,0.5
0.0051918711040775944,1.8339455404897353,-0.28366609183515124,-1.358033678363539,-0.6688293649365012,0.22060505487502438,0.9702925507221787,-1.4115203424565963,2.6
-0.581559895858837,1.095113406899421,0.3701210856062286,1.4124194461556412,-0.8385569092955931,-0.37500673229196946,0.9561828692005456,-1.2304980561978147,1.81
1.7181317705554224,-1.8602151274618353,1.2897164305435351,0.5297287451473722,-0.3515816184709091,0.968440378282903,0.7774602365932034,-1.0796461509821647,2.922
0.05373094671658126,-1.1213829938715212,-0.07575726949220114,-1.090536095888515,0.45105518008703926,0.1468309750589757,1.4265055865882939,-0.8583966899992101,1.127
1.6612989033116505,-0.8751056160080832,0.5269239323354691,0.4780988791730744,1.4710066849739183,0.4092044470097977,0.819789281158099,-1.1198733257063376,2.684
-0.6593311878766303,-0.5467357788568324,-0.19103711290992034,0.09028241049401352,0.7397506293707282,0.9371359001566095,-0.8169337753512635,0.6752643463599127,1.628
0.5775314755601979,-1.0392905345837085,1.0285020170079224,-0.9662392220252123,0.3511221399503777,0.3227935190953119,1.4265055865882939,-0.813141118434513,1.345
1.9269721631066994,-1.4497528310227719,1.6500231823344955,-1.153079288216923,0.17822211812662997,0.7287514255479703,-1.338991991651664,1.3038139514251277,2.542
-0.8235754549351869,0.19209635473348166,-1.1005627185595641,0.86911596067301,0.5129184906478298,-1.3870863344571658,-0.732275686221469,0.9618829662696544,1.818
-0.423773909168891,0.7667435697481704,0.5315189742822842,-0.5085464489436624,-1.4905010282823852,-0.8823281948295882,1.388879769197275,-0.8734818805207758,1.141
0.9577542345248118,0.4383737325969197,-1.208308539756114,-1.1972924340062578,-0.7719348825378187,-1.4862953231605194,-0.9674370449153431,0.8864570136618258,5.0
-0.7768039086867238,0.19209635473348166,-0.9241042339534661,-0.18466529621423736,2.2070214567740924,2.573255242227885,-0.7510885949169784,0.82611625157557,1.458
-0.35619990194364043,0.11000389544566898,0.585198983228475,-0.1229921885718277,-1.047940421962884,-0.7100465807800481,1.111389365938505,-0.8533682931586858,1.621
-1.0570252947858008,1.095113406899421,-1.3606128289320196,-1.7116660363250011,-0.1342669121419784,1.3550506831426268,-0.6711337329610638,0.6249803779546984,1.616
-0.4104494570399683,-0.9571980752958958,-0.20149312072177344,0.9778005760387617,-0.7925559860580823,-0.8102705826475949,1.6475572637605351,-0.9740498173312045,0.717
-0.6664013053327934,0.19209635473348166,-0.5800881128083286,-1.3702697613573658,-0.5117917304360331,-0.9164187257423412,-0.9533273633937102,0.8663434262997429,3.111
1.1333514786523995,0.4383737325969197,1.2261344200683593,-0.3573625498058642,-0.6910367071890927,-0.5632363410247834,-0.835746684046773,0.8512582357781772,3.651
-0.6913506621252147,0.27418881402129436,-0.6564390435243962,-1.5467595322343428,-1.2668413670241427,-0.7976149934240818,1.3935829963711515,-0.8483398963181615,1.483
0.30057322059473457,0.6846511104603578,0.2684208580042363,0.1692674031021641,-0.18026783537948926,-0.20801277327318596,-0.732275686221469,0.8009742673729557,2.353
1.3827770646779973,-0.3825508602812071,2.141282812824949,0.5273787647481554,-1.0622165705538356,1.0760725398406588,-0.7887144123080009,0.8412014420971358,3.022
-0.8024330844653148,1.5055757033384845,-0.04630721295683556,0.3143374693999693,0.1401523885507589,-0.18646228110530016,-0.7746047307863679,0.6652075526788713,1.21
-0.4328155016849457,0.7667435697481704,-0.8351271941200649,-0.6898775108970819,0.6366451117694107,0.534500683875093,-0.849856365568406,0.7356051084461757,1.73
-1.3889809057323785,-1.2855679124471466,-1.3487567335587443,1.1600875395390222,-0.803659657184378,-1.8231763701036394,-1.3483984459994203,2.0379598901413027,0.644
0.9805281705614909,-1.1213829938715212,1.6131798461088378,-0.44170179648155744,-0.3515816184709091,-0.7065999238386489,-1.2966629470867683,1.2736435703820033,1.843
1.7573573260574036,0.7667435697481704,0.14829044150790807,-0.3508473785134032,0.0830477941869523,-1.1095275409074892,-0.769901503612488,0.5998383937520912,4.657
-0.8570905309533444,-1.0392905345837085,-1.2684851615729993,-0.11565377943618127,1.315555289205778,-0.48854111151536767,-1.2637403568696257,1.2736435703820033,0.858
-1.2405764210515717,0.4383737325969197,-1.4262762882677837,-1.0592660399043834,-0.2230962811523442,1.2396619741391655,-0.784011185134121,0.6802927432004371,1.0
0.4437430990820362,1.1772058661872338,0.6531370698480706,0.36577149493928446,-0.9162826071796633,-0.7659131828915703,-0.8592628199161625,0.7607470926487828,2.213
0.020487798292891816,0.602558651172545,0.11887848452073631,-0.9064936505675187,0.025943199823145694,-0.8923721774317228,-1.3625081275210533,1.3038139514251277,1.522
-0.3976688600999812,0.602558651172545,0.021747932536817293,0.09441272066997235,-0.39599630297609195,-0.7303761198487642,1.2901119985458473,-1.6076278192369438,1.785
-0.9439034154871923,-0.4646433195690198,0.39788408752398696,2.3734548519572005,-0.7243477205679799,-0.9964487385515152,-1.1696758133920748,1.142905252528436,5.00001
-1.5713763397216614,0.9309284883237958,-0.663846173220703,0.08078361496645922,1.0141699300634655,1.4085715389450457,0.1895568398585181,0.3081913770018324,0.431
-0.38787946669914025,-1.1213829938715212,0.1735496775789985,-0.7575953504076318,-0.18026783537948926,0.19966999386007356,2.084957390931144,-1.381349961413465,0.848
-0.21772077446090876,-0.3825508602812071,-0.6865339298944029,1.0065547949874882,1.282244275826891,0.5650997833798745,-0.6805401873088169,0.5797248063900012,1.974
1.1730529074446994,0.4383737325969197,1.6628902066154743,0.8168669751765574,-0.1786815966471613,0.029306034494101154,0.8715247800707511,-1.341122786689292,3.91
-0.32934705198994435,0.11000389544566898,-0.5700931505980037,0.15460538402474297,2.2339875152236677,0.8157279429566435,0.8103828268103459,-1.1047881351847717,1.848
-0.1688417893553202,1.8339455404897353,-0.7003280456434434,-2.3010184774080242,-0.6608981712748615,-0.09253590487980547,-0.7040563231782063,0.7657754894893071,2.399
-0.4615038629012994,-1.203475453159334,0.16783821532094662,-1.7062652796344624,-0.048610020596268476,0.0678711083629736,0.20366652138015107,0.29813458332078385,0.774
-0.2978714329302955,1.8339455404897353,-0.297197659345203,-0.2766709894846623,-0.6291733966283023,-1.3963843159475278,0.9938086865915681,-1.3159808024866848,2.542
-0.6963813226228692,-0.13627348241776907,0.2572016074611377,0.16271542284751186,-0.7909697473257543,-0.5547909513866254,1.9391573485409412,-1.004220198374336,0.934
